,player_id_otc,Team,team_id,Position,Role,Years,date_signed,year_signed,start_year,Total,APY,Guarantee,GPY,GP,total_guarantees,vested_guarantees,signing_bonus,option_bonus,roster_bonus,pergame_bonus,workout_bonus,incentives,FA,Status,contract_type,Accrued,height,weight,DOB,college,original_team_id,draft_year,draft_round,draft_pick,Notes,nfl_player_id,Name,season,player_id_pff,player,pos,overall,overall_rk,pass,run,receiving,passblock,runblock,passrush,rundefense,coverage,discipline,pass_snaps,receiving_snaps,passblock_snaps,run_snaps,runblock_snaps,rundefense_snaps,passrush_snaps,coverage_snaps,total_snaps,games
2157,5599,Colts,10,S,Defense,4,42873.0,2017,2017,12600108,3150027,12600108,3150027,100.0%,12600108,0,7303716,0,0,0,0,0,2021,Active,Drafted,2017,6-1,206.0,1996-04-01 00:00:00,Ohio State,10,2017,1,15,"Malik Hooker signed a 4 year contract worth $12,600,108 with the Colts on May 18, 2017. Hooker received a guarantee worth $12,600,108 including a $7,303,716 signing bonus.",0,Malik Hooker,,,,,,,,,,,,,,,,,,,,,,,,,
2158,5600,Ravens,5,CB,Defense,4,42859.0,2017,2017,11847480,2961870,11847480,2961870,100.0%,11847480,0,6755284,0,0,0,0,0,2021,Active,Drafted,2017,6-0,197.0,1996-07-08 00:00:00,Alabama,5,2017,1,16,"Marlon Humphrey signed a 4 year contract worth $11,847,480 with the Ravens on May 4, 2017. Humphrey received a guarantee worth $11,847,480 including a $6,756,348 signing bonus.",0,Marlon Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,
2159,5601,Redskins,20,34DE,Defense,4,42866.0,2017,2017,11596600,2899150,11596600,2899150,100.0%,11596600,0,6573892,0,0,0,0,0,2021,Active,Drafted,2017,6-3,286.0,1995-01-16 00:00:00,Alabama,20,2017,1,17,"Jonathan Allen signed a 4 year contract worth $11,596,600 with the Redskins on May 11, 2017. Allen received a guarantee worth $11,596,600 including a $6,573,892 signing bonus.",0,Jonathan Allen,,,,,,,,,,,,,,,,,,,,,,,,,
2160,5602,Titans,12,CB,Defense,4,42878.0,2017,2017,11283012,2820753,11283012,2820753,100.0%,11283012,0,6345828,0,0,0,0,0,2021,Active,Drafted,2017,5-10,186.0,1995-09-18 00:00:00,USC,12,2017,1,18,"Adoree\' Jackson signed a 4 year contract worth $11,283,012 with the Titans on May 23, 2017. Jackson received a guarantee worth $11,283,012 including a $6,345,828 signing bonus.",0,Adoree' Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
2161,5603,Buccaneers,28,TE,Offense,4,42878.0,2017,2017,11094856,2773714,11094856,2773714,100.0%,11094856,0,6208984,0,0,0,0,0,2021,Active,Drafted,2017,6-6,251.0,1994-11-19 00:00:00,Alabama,28,2017,1,19,"O.J. Howard signed a 4 year contract worth $11,094,856 with the Buccaneers on May 23, 2017. Howard received a guarantee worth $11,094,856 including a $6,208,984 signing bonus.",0,O.J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
2162,5605,Lions,22,ILB,Defense,4,42867.0,2017,2017,10969420,2742355,10969420,2742355,100.0%,10969420,0,6117760,0,0,0,0,0,2021,Active,Drafted,2017,6-1,238.0,1995-11-16 00:00:00,Florida,22,2017,1,21,"Jarrad Davis signed a 4 year contract worth $10,969,420 with the Lions on May 12, 2017. Davis received a guarantee worth $10,969,420 including a $6,117,760 signing bonus.",0,Jarrad Davis,,,,,,,,,,,,,,,,,,,,,,,,,
2163,5607,Giants,17,TE,Offense,4,,2017,2017,10717216,2679304,0,0,0.0%,0,0,5934340,0,0,0,0,0,2021,Active,Drafted,2017,6-3,234.0,1994-09-02 00:00:00,Mississippi,17,2017,1,23,"Evan Engram signed a 4 year contract worth $10,718,546 with the Giants on June 15, 2017. Engram received a guarantee worth $10,341,925 including a $5,935,304 signing bonus.",0,Evan Engram,,,,,,,,,,,,,,,,,,,,,,,,,
2164,5608,Raiders,16,CB,Defense,4,,2017,2017,10466372,2616593,0,0,0.0%,0,0,5751908,0,0,0,0,0,2021,Active,Drafted,2017,6-0,195.0,1995-06-29 00:00:00,Ohio State,16,2017,1,24,,0,Gareon Conley,,,,,,,,,,,,,,,,,,,,,,,,,
2165,5609,Browns,6,S,Defense,4,,2017,2017,10340946,2585237,0,0,0.0%,0,0,5660688,0,0,0,0,0,2021,Active,Drafted,2017,5-11,213.0,1995-10-04 00:00:00,Michigan,6,2017,1,25,,0,Jabrill Peppers,,,,,,,,,,,,,,,,,,,,,,,,,
2166,5610,Falcons,25,43DE,Defense,4,42866.0,2017,2017,10216792,2554198,9013592,2253398,88.2%,9013592,0,5570392,0,0,0,0,0,2021,Active,Drafted,2017,6-2,250.0,1995-11-02 00:00:00,UCLA,25,2017,1,26,"Takkarist McKinley signed a 4 year contract worth $10,216,792 with the Falcons on May 11, 2017. McKinley received a guarantee worth $9,013,592 including a $5,570,392 signing bonus.",0,Takkarist McKinley,,,,,,,,,,,,,,,,,,,,,,,,,
2167,5611,Bills,1,CB,Defense,4,42873.0,2017,2017,10091351,2522838,8805258,2201315,87.3%,8805258,0,5479164,0,0,0,0,0,2021,Active,Drafted,2017,5-11,192.0,1995-01-16 00:00:00,LSU,1,2017,1,27,"Tre\'Davious White signed a 4 year contract worth $10,091,351 with the Bills on May 18, 2017. White received a guarantee worth $8,805,258 including a $5,479,164 signing bonus.",0,Tre'Davious White,,,,,,,,,,,,,,,,,,,,,,,,,
2168,5612,Cowboys,18,43DE,Defense,4,42867.0,2017,2017,10028638,2507160,8654097,2163524,86.3%,8654097,0,5433556,0,0,0,0,0,2021,Active,Drafted,2017,6-6,277.0,1994-11-07 00:00:00,Michigan,18,2017,1,28,"Taco Charlton signed a 4 year contract worth $10,028,638 with the Cowboys on May 12, 2017. Charlton received a guarantee worth $8,654,097 including a $5,433,556 signing bonus.",0,Taco Charlton,,,,,,,,,,,,,,,,,,,,,,,,,
2169,5613,Browns,6,TE,Offense,4,,2017,2017,9524166,2381042,0,0,0.0%,0,0,5066664,0,0,0,0,0,2021,Active,Drafted,2017,6-4,246.0,1996-07-10 00:00:00,Miami,6,2017,1,29,"David Njoku signed a 4 year contract worth $9,525,344 with the Browns on June 15, 2017. Njoku received a guarantee worth $8,191,434 including a $5,067,524 signing bonus.",0,David Njoku,,,,,,,,,,,,,,,,,,,,,,,,,
2170,5614,Steelers,8,34OLB,Defense,4,42900.0,2017,2017,9258810,2314703,7933745,1983436,85.7%,7933745,0,4873680,0,0,0,0,0,2021,Active,Drafted,2017,6-4,252.0,1994-10-11 00:00:00,Wisconsin,8,2017,1,30,"T.J. Watt signed a 4 year contract worth $9,258,810 with the Steelers on June 14, 2017. Watt received a guarantee worth $7,933,745 including a $4,873,680 signing bonus. Watt\'s first three years are guaranteed and he has a partial 4th year guarantee. Please cite OTC as your source and provide a link to this page if using this information.",2558064,T.J. Watt,,,,,,,,,,,,,,,,,,,,,,,,,
2171,5616,Saints,27,OT,Offense,4,,2017,2017,8890720,2222680,0,0,0.0%,0,0,4605976,0,0,0,0,0,2021,Active,Drafted,2017,6-6,310.0,,Wisconsin,27,2017,1,32,,0,Ryan Ramczyk,,,,,,,,,,,,,,,,,,,,,,,,,
2172,5617,Cowboys,18,P,Special,2,42851.0,2017,2017,1020000,510000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,SFA,2017,6-2,203.0,1990-10-10 00:00:00,University of Arkansas,0,2015,0,0,,0,Sam Irwin-Hill,,,,,,,,,,,,,,,,,,,,,,,,,
2173,5618,Colts,10,TE,Offense,1,42846.0,2017,2017,465000,465000,0,0,0.0%,0,0,0,0,0,0,0,0,2018E,Active,SFA,2017,6-6,260.0,1993-09-19 00:00:00,Virginia Commonwealth University,10,2017,0,0,,0,Mo Alie-Cox,,,,,,,,,,,,,,,,,,,,,,,,,
2174,5619,Packers,23,CB,Defense,4,42867.0,2017,2017,7080850,1770213,5276565,1319141,74.5%,5276565,0,3289708,0,0,0,0,0,2021,Active,Drafted,2017,6-3,200.0,1995-05-05 00:00:00,Washington,23,2017,2,33,"Kevin King signed a 4 year contract worth $7,080,850 with the Packers on May 12, 2017. King received a guarantee worth $5,276,565 including a $3,289,708 signing bonus.",0,Kevin King,,,,,,,,,,,,,,,,,,,,,,,,,
2175,5620,Jaguars,11,OT,Offense,4,,2017,2017,7017252,1754313,0,0,0.0%,0,0,3243456,0,0,0,0,0,2021,Active,Drafted,2017,6-6,322.0,1995-10-09 00:00:00,Alabama,11,2017,2,34,,0,Cam Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
2176,5622,Cardinals,29,S,Defense,4,42885.0,2017,2017,6829970,1707493,4472705,1118176,65.5%,4472705,0,3107252,0,0,0,0,0,2021,Active,Drafted,2017,5-10,195.0,1996-01-10 00:00:00,Washington,29,2017,2,36,"Budda Baker signed a 4 year contract worth $6,829,970 with the Cardinals on May 30, 2017. Baker received a guarantee worth $4,472,705 including a $3,107,252 signing bonus.",0,Budda Baker,,,,,,,,,,,,,,,,,,,,,,,,,
2177,5623,Bills,1,WR,Offense,4,42873.0,2017,2017,6779798,1694950,4308933,1077233,63.6%,4308933,0,3070760,0,0,0,0,0,2021,Active,Drafted,2017,6-2,201.0,1995-03-30 00:00:00,East Carolina,1,2017,2,37,"Zay Jones signed a 4 year contract worth $6,779,798 with the Bills on May 18, 2017. Jones received a guarantee worth $4,308,933 including a $3,070,760 signing bonus.",0,Zay Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2178,5624,Chargers,15,OG,Offense,4,,2017,2017,6666070,1666518,0,0,0.0%,0,0,2988052,0,0,0,0,0,2021,Active,Drafted,2017,6-4,309.0,1994-02-20 00:00:00,Western Kentucky,15,2017,2,38,,0,Forrest Lamp,,,,,,,,,,,,,,,,,,,,,,,,,
2179,5625,Jets,4,S,Defense,4,42879.0,2017,2017,6554012,1638503,4134462,1033616,63.1%,4134462,0,2906552,0,0,0,0,0,2021,Active,Drafted,2017,6-0,210.0,1993-03-09 00:00:00,Florida,4,2017,2,39,"Marcus Maye signed a 4 year contract worth $6,554,012 with the Jets on May 24, 2017. Maye received a guarantee worth $4,134,462 including a $2,906,552 signing bonus.",0,Marcus Maye,,,,,,,,,,,,,,,,,,,,,,,,,
2180,5627,Vikings,24,RB,Offense,4,42887.0,2017,2017,6353310,1588328,3979375,994844,62.6%,3979375,0,2760588,0,0,0,0,0,2021,Active,Drafted,2017,5-10,210.0,1995-08-10 00:00:00,Florida State,24,2017,2,41,"Dalvin Cook signed a 4 year contract worth $6,353,310 with the Vikings on June 1, 2017. Cook received a guarantee worth $3,979,375 including a $2,760,588 signing bonus.",0,Dalvin Cook,,,,,,,,,,,,,,,,,,,,,,,,,
2181,5628,Saints,27,S,Defense,4,42888.0,2017,2017,6240410,1560103,3892135,973034,62.4%,3892135,0,2678480,0,0,0,0,0,2021,Active,Drafted,2017,6-1,202.0,1996-09-08 00:00:00,Utah,27,2017,2,42,"Marcus Williams signed a 4 year contract worth $6,240,410 with the Saints on June 2, 2017. Williams received a guarantee worth $3,892,135 including a $2,678,480 signing bonus. Please link back to this page if using this information.",0,Marcus Williams,2015.0,9115.0,Marcus Williams,CB,68.6,\N,\N,\N,\N,\N,\N,57.9,36.3,71.4,39.3,0.0,0.0,0.0,0.0,0.0,88.0,10.0,194.0,292.0,13.0
2182,5629,Eagles,19,CB,Defense,4,42866.0,2017,2017,6140068,1535017,3814598,953650,62.1%,3814598,0,2605504,0,0,0,0,0,2021,Active,Drafted,2017,6-0,186.0,1996-05-21 00:00:00,Washington,19,2017,2,43,"Sidney Jones signed a 4 year contract worth $6,140,068 with the Eagles on May 11, 2017. Jones received a guarantee worth $3,814,598 including a $2,605,504 signing bonus.",0,Sidney Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2183,5631,Bears,21,TE,Offense,4,42877.0,2017,2017,5910516,1477629,3637216,909304,61.5%,3637216,0,2438556,0,0,0,0,0,2021,Active,Drafted,2017,6-6,278.0,1994-10-24 00:00:00,Ashland,21,2017,2,45,"Adam Shaheen signed a 4 year contract worth $5,910,516 with the Bears on May 22, 2017. Shaheen received a guarantee worth $3,637,216 including a $2,438,556 signing bonus.",0,Adam Shaheen,,,,,,,,,,,,,,,,,,,,,,,,,
2184,5632,Colts,10,CB,Defense,4,42866.0,2017,2017,5766262,1441566,3525747,881437,61.1%,3525747,0,2333644,0,0,0,0,0,2021,Active,Drafted,2017,6-1,211.0,1996-08-16 00:00:00,Florida,10,2017,2,46,,0,Quincy Wilson,2006.0,1935.0,Quincy Wilson,HB,64.5,\N,60,64.5,60,60,60,60,60,60,60.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
2185,5634,Bengals,7,RB,Offense,4,42888.0,2017,2017,5450162,1362541,2816487,704122,51.7%,2816487,0,2103752,0,0,0,0,0,2021,Active,Drafted,2017,6-1,226.0,1996-07-24 00:00:00,Oklahoma,7,2017,2,48,"Joe Mixon signed a 4 year contract worth $5,450,162 with the Bengals on June 2, 2017. Mixon received a guarantee worth $2,816,487 including a $2,103,752 signing bonus. Please cite OTC if using this information.",0,Joe Mixon,,,,,,,,,,,,,,,,,,,,,,,,,
2186,5635,Redskins,20,34OLB,Defense,4,42870.0,2017,2017,5324722,1331181,3184557,796139,59.8%,3184557,0,2012524,0,0,0,0,0,2021,Active,Drafted,2017,6-2,253.0,1994-08-12 00:00:00,Alabama,20,2017,2,49,"Ryan Anderson signed a 4 year contract worth $5,324,722 with the Redskins on May 15, 2017. Anderson received a guarantee worth $3,184,557 including a $2,012,524 signing bonus.",0,Ryan Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
2187,5637,Broncos,13,34DE,Defense,4,42868.0,2017,2017,5073852,1268463,2990702,747676,58.9%,2990702,0,1830072,0,0,0,0,0,2021,Active,Drafted,2017,6-4,280.0,1994-09-30 00:00:00,Florida State,13,2017,2,51,"DeMarcus Walker signed a 4 year contract worth $5,073,852 with the Broncos on May 13, 2017. Walker received a guarantee worth $2,990,702 including a $1,830,072 signing bonus.",0,DeMarcus Walker,,,,,,,,,,,,,,,,,,,,,,,,,
2188,5639,Lions,22,CB,Defense,4,,2017,2017,4822356,1205589,0,0,0.0%,0,0,1647168,0,0,0,0,0,2021,Active,Drafted,2017,6-0,199.0,1995-12-31 00:00:00,Florida,22,2017,2,53,,0,Teez Tabor,,,,,,,,,,,,,,,,,,,,,,,,,
2189,5640,Dolphins,3,43OLB,Defense,4,42860.0,2017,2017,4697534,1174384,2699912,674978,57.5%,2699912,0,1556388,0,0,0,0,0,2021,Active,Drafted,2017,6-2,240.0,1996-11-17 00:00:00,Ohio State,3,2017,2,54,"Raekwon McMillan signed a 4 year contract worth $4,697,534 with the Dolphins on May 5, 2017. McMillan received a guarantee worth $2,699,912 including a $1,556,388 signing bonus.",0,Raekwon McMillan,,,,,,,,,,,,,,,,,,,,,,,,,
2190,5642,Raiders,16,S,Defense,4,,2017,2017,4508804,1127201,0,0,0.0%,0,0,1419128,0,0,0,0,0,2021,Active,Drafted,2017,6-4,224.0,1994-04-05 00:00:00,Connecticut,16,2017,2,56,,0,Obi Melifonwu,,,,,,,,,,,,,,,,,,,,,,,,,
2191,5643,Texans,9,34OLB,Defense,4,42867.0,2017,2017,4471738,1117935,2525433,631358,56.5%,2525433,0,1392172,0,0,0,0,0,2021,Active,Drafted,2017,6-3,234.0,1994-12-12 00:00:00,Vanderbilt,9,2017,2,57,"Zach Cunningham signed a 4 year contract worth $4,471,738 with the Texans on May 12, 2017. Cunningham received a guarantee worth $2,525,433 including a $1,392,172 signing bonus.",0,Zach Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,
2192,5644,Seahawks,32,C,Offense,4,42895.0,2017,2017,4409034,1102259,2410438,602610,54.7%,2410438,0,1346568,0,0,0,0,0,2021,Active,Drafted,2017,6-6,310.0,1995-08-05 00:00:00,LSU,32,2017,2,58,"Ethan Pocic signed a 4 year contract worth $4,409,034 with the Seahawks on June 9, 2017. Pocic received a guarantee worth $2,410,438 including a $1,346,568 signing bonus. If using this information please cite OTC and provide a link back to this page.",2557891,Ethan Pocic,,,,,,,,,,,,,,,,,,,,,,,,,
2193,5645,Chiefs,14,34DE,Defense,4,42893.0,2017,2017,43212218,1080305,2303296,575824,53.3%,2303296,0,1282704,0,0,0,75000,0,2021,Active,Drafted,2017,6-7,289.0,1994-06-14 00:00:00,Villanova,14,2017,2,59,"Tanoh Kpassagnon signed a 4 year contract worth $4,321,218 with the Chiefs on June 7, 2017. Kpassagnon received a guarantee worth $2,303,296 including a $1,282,704 signing bonus. Please cite OTC if using this information and include a link back to this page.",0,Tanoh Kpassagnon,,,,,,,,,,,,,,,,,,,,,,,,,
2194,5647,Packers,23,S,Defense,4,42874.0,2017,2017,4233412,1058353,2068944,517236,48.9%,2068944,0,1218844,0,0,0,0,0,2021,Active,Drafted,2017,6-1,220.0,1994-09-20 00:00:00,N.C. State,23,2017,2,61,"Josh Jones signed a 4 year contract worth $4,233,412 with the Packers on May 19, 2017. Jones received a guarantee worth $2,068,944 including a $1,218,844 signing bonus.",0,Josh Jones,,,,,,,,,,,,,,,,,,,,,,,,,
2195,5650,Panthers,26,RG,Offense,4,42860.0,2017,2017,4158150,1039538,1877633,469408,45.2%,1877633,0,1164108,0,0,0,0,0,2021,Active,Drafted,2017,6-5,319.0,1994-08-18 00:00:00,Western Michigan,26,2017,2,64,"Taylor Moton signed a 4 year contract worth $4,158,150 with the 64 on May 5, 2017. Moton received a guarantee worth $1,877,633 including a $1,164,108 signing bonus.",0,Taylor Moton,,,,,,,,,,,,,,,,,,,,,,,,,
2196,5651,Browns,6,34DE,Defense,4,42873.0,2017,2017,3907152,976788,981564,245391,25.1%,981564,0,981564,0,0,0,0,0,2021,Active,Drafted,2017,6-3,305.0,1994-06-03 00:00:00,North Carolina Charlotte,6,2017,3,65,"Larry Ogunjobi signed a 4 year contract worth $3,907,152 with the Browns on May 18, 2017. Ogunjobi received a guarantee worth $981,564 including a $981,564 signing bonus.",0,Larry Ogunjobi,,,,,,,,,,,,,,,,,,,,,,,,,
2197,5652,49ers,31,CB,Defense,4,42866.0,2017,2017,3884665,971166,973572,243393,25.1%,973572,0,973572,0,0,0,0,0,2021,Active,Drafted,2017,6-3,198.0,1995-03-21 00:00:00,Colorado,31,2017,3,66,"Ahkello Witherspoon signed a 4 year contract worth $3,884,665 with the 49ers on May 11, 2017. Witherspoon received a guarantee worth $973,572 including a $973,572 signing bonus.",0,Ahkello Witherspoon,,,,,,,,,,,,,,,,,,,,,,,,,
2198,5653,Saints,27,RB,Offense,4,42888.0,2017,2017,3857772,964443,972772,243193,25.2%,972772,0,972772,0,0,0,0,0,2021,Active,Drafted,2017,5-10,214.0,1995-07-25 00:00:00,Tennessee,27,2017,3,67,"Alvin Kamara signed a 4 year contract worth $3,857,772 with the Saints on June 2, 2017. Kamara received a guarantee worth $972,772 including a $972,772 signing bonus. Please cite OTC if using this information.",0,Alvin Kamara,,,,,,,,,,,,,,,,,,,,,,,,,
2199,5654,Jaguars,11,DE,Defense,4,,2017,2017,3363804,840951,0,0,0.0%,0,0,963804,0,0,0,0,0,2021,Active,Drafted,2017,6-3,264.0,1995-03-02 00:00:00,Illinois,11,2017,3,68,"Dawuane Smoot signed a 4 year contract worth $3,846,263 with the Jaguars on June 16, 2017. Smoot received a guarantee worth $964,160 including a $964,160 signing bonus.",0,Dawuane Smoot,,,,,,,,,,,,,,,,,,,,,,,,,
2200,5655,Rams,30,WR,Offense,4,42898.0,2017,2017,3832093,958023,954760,238690,24.9%,954760,0,954760,0,0,0,0,0,2021,Active,Drafted,2017,6-2,204.0,1993-06-15 00:00:00,Eastern Washington,30,2017,3,69,"Cooper Kupp signed a 4 year contract worth $3,832,093 with the Rams on June 12, 2017. Kupp received a guarantee worth $954,760 including a $954,760 signing bonus. Please cite OTC if using this information and provide a link back to this page.",2557898,Cooper Kupp,,,,,,,,,,,,,,,,,,,,,,,,,
2201,5656,Vikings,24,C,Offense,4,42884.0,2017,2017,3747840,936960,936840,234210,25.0%,936840,0,936484,0,0,0,0,0,2021,Active,Drafted,2017,6-3,303.0,1994-07-06 00:00:00,Ohio State,24,2017,3,70,"Pat Elflein signed a 4 year contract worth $3,747,840 with the Vikings on May 29, 2017. Elflein received a guarantee worth $936,840 including a $936,840 signing bonus.",0,Pat Elflein,,,,,,,,,,,,,,,,,,,,,,,,,
2202,5657,Chargers,15,RG,Offense,4,42888.0,2017,2017,3731632,932908,924632,231158,24.8%,924632,0,924632,0,0,0,0,0,2021,Active,Drafted,2017,6-4,305.0,1994-05-29 00:00:00,Indiana,15,2017,3,71,"Dan Feeney signed a 4 year contract worth $3,731,632 with the Chargers on June 2, 2017. Feeney received a guarantee worth $924,632 including a $924,632 signing bonus.",0,Dan Feeney,,,,,,,,,,,,,,,,,,,,,,,,,
2203,5659,Bengals,7,43DE,Defense,4,42894.0,2017,2017,3617400,904350,904400,226100,25.0%,904400,0,904400,0,0,0,0,0,2021,Active,Drafted,2017,6-4,255.0,1995-05-02 00:00:00,Kansas State,7,2017,3,73,"Jordan Willis signed a 4 year contract worth $3,617,400 with the Bengals on June 8, 2017. Willis received a guarantee worth $904,400 including a $904,400 signing bonus. Please cite OTC and link back to this page if using this information",0,Jordan Willis,,,,,,,,,,,,,,,,,,,,,,,,,
2204,5660,Ravens,5,34DE,Defense,4,42873.0,2017,2017,3559644,889911,898644,224661,25.2%,898644,0,898644,0,0,0,0,0,2021,Active,Drafted,2017,6-5,298.0,1993-10-25 00:00:00,Michigan,5,2017,3,74,"Chris Wormley signed a 4 year contract worth $3,559,644 with the Ravens on May 18, 2017. Wormley received a guarantee worth $898,644 including a $898,644 signing bonus.",0,Chris Wormley,,,,,,,,,,,,,,,,,,,,,,,,,
2205,5661,Falcons,25,43OLB,Defense,4,42866.0,2017,2017,3517752,879438,889752,222438,25.3%,889752,0,889752,0,0,0,0,0,2021,Active,Drafted,2017,6-0,232.0,1994-08-09 00:00:00,LSU,25,2017,3,75,"Duke Riley signed a 4 year contract worth $3,517,752 with the Falcons on May 11, 2017. Riley received a guarantee worth $889,752 including a $889,752 signing bonus.",0,Duke Riley,,,,,,,,,,,,,,,,,,,,,,,,,
2206,5663,Panthers,26,43DE,Defense,4,42860.0,2017,2017,3416752,854188,861752,215438,25.2%,861752,0,861752,0,0,0,155000,0,2021,Active,Drafted,2017,6-5,266.0,1995-06-14 00:00:00,Texas A&M,26,2017,3,77,"Daeshon Hall signed a 4 year contract worth $3,416,752 with the Panthers on May 4, 2017. Hall received a guarantee worth $861,752 including a $861,752 signing bonus.",0,Daeshon Hall,,,,,,,,,,,,,,,,,,,,,,,,,
2207,5664,Ravens,5,34OLB,Defense,4,42873.0,2017,2017,3397180,849295,856680,214170,25.2%,856680,0,856680,0,0,0,0,0,2021,Active,Drafted,2017,6-3,244.0,1993-11-12 00:00:00,Alabama,5,2017,3,78,"Tim Williams signed a 4 year contract worth $3,397,180 with the Ravens on May 18, 2017. Williams received a guarantee worth $856,680 including a $856,680 signing bonus.",0,Tim Williams,,,,,,,,,,,,,,,,,,,,,,,,,
2208,5666,Colts,10,DE,Defense,4,,2017,2017,3235512,808878,0,0,0.0%,0,0,835512,0,0,0,0,0,2021,Active,Drafted,2017,6-4,269.0,1994-03-18 00:00:00,Ohio,10,2017,3,80,"Tarell Basham signed a 4 year contract worth $3,355,856 with the Colts on May 19, 2017. Basham received a guarantee worth $835,856 including a $835,856 signing bonus.",0,Tarell Basham,,,,,,,,,,,,,,,,,,,,,,,,,
2209,5667,Redskins,20,CB,Defense,4,42880.0,2017,2017,3339392,834848,825392,206348,24.7%,825392,0,825392,0,0,0,0,0,2021,Active,Drafted,2017,6-0,206.0,1994-04-09 00:00:00,UCLA,20,2017,3,81,"Fabian Moreau signed a 4 year contract worth $3,339,392 with the Redskins on May 26, 2017. Moreau received a guarantee worth $825,392 including a $825,392 signing bonus.",0,Fabian Moreau,,,,,,,,,,,,,,,,,,,,,,,,,
2210,5669,Patriots,2,43DE,Defense,4,42894.0,2017,2017,3304896,826224,802896,200724,24.3%,802896,0,802896,0,0,0,102000,0,2021,Active,Drafted,2017,6-4,248.0,1994-05-09 00:00:00,Youngstown State,2,2017,3,83,"Derek Rivers signed a 4 year contract worth $3,304,896 with the Patriots on June 8, 2017. Rivers received a guarantee worth $802,896 including a $802,896 signing bonus.",0,Derek Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
2211,5670,Buccaneers,28,WR,Offense,4,42886.0,2017,2017,3284164,821041,663041,198041,24.1%,663041,0,663041,0,0,0,0,0,2021,Active,Drafted,2017,6-1,209.0,1996-02-27 00:00:00,Penn State,28,2017,3,84,"Chris Godwin signed a 4 year contract worth $3,284,164 with the Buccaneers on May 31, 2017. Godwin received a guarantee worth $792,164 including a $792,164 signing bonus.",0,Chris Godwin,,,,,,,,,,,,,,,,,,,,,,,,,
2212,5671,Patriots,2,LT,Offense,4,42891.0,2017,2017,3276152,819038,786152,196538,24.0%,786152,0,786150,0,0,0,90000,0,2021,Active,Drafted,2017,6-6,302.0,1993-12-10 00:00:00,Troy,2,2017,3,85,"Antonio Garcia signed a 4 year contract worth $3,276,152 with the Patriots on June 5, 2017. Garcia received a guarantee worth $786,152 including a $786,152 signing bonus.",0,Antonio Garcia,,,,,,,,,,,,,,,,,,,,,,,,,
